;;0;1;5;6;7;8;9;10;11;13;14;15;16;17;18;20;21;22;23;24;25;26;27;28;29;30
center;Fe 5.9 keV;17252.30296639361;16367.142464162036;16125.947451671369;16588.419806913593;16639.4275716193;16789.3298716867;16778.83390040688;16756.28387047544;16862.61053821871;16399.838107486798;16484.945470477043;17168.47210165397;17465.585345120016;16817.943805287498;17359.33411020235;16147.60554952315;16099.729614327642;16330.995078182501;16284.397087134657;16854.859463155415;16539.28685230403;16310.276538412172;16900.32881393266;16108.118134383085;16848.28906198141;17038.43189573346
center;Cd 22.1 keV;20089.930334638448;19109.191103101202;18723.11985960425;19462.748554691174;19445.20486681394;19991.468774079458;19617.59457058698;19284.296102951936;19608.83299568501;18902.267831076704;19236.84453428259;20009.716772513188;20346.85239291831;19642.42010876884;20570.27538514618;18788.125732293167;19014.21609522936;18883.17207252877;18880.557888514308;19596.36657283829;19197.315375134945;18823.584542049037;19601.850360307995;18638.33258935723;19598.874868401945;19699.83485874827
center;Cd 24.9 keV;20583.058980173933;19598.717498050955;19189.387930124303;19967.176360444562;19942.269644851916;20543.8679044126;20118.32110528251;19737.409231216654;20095.663099252484;19347.81120478918;19722.966694686937;20508.90463695955;20856.148035268176;20138.28368394466;21119.088734760622;19264.86211056725;19528.16599333404;19340.57815256087;19345.427601951556;20086.196300916745;19668.84068146934;19275.835322388655;20082.185460276345;19098.336747887923;20083.340880816388;20176.379080367435
center_err;Fe 5.9 keV;2.7602372937829838;3.3887051799729306;2.9152455413010783;1.9891435244032323;3.166195208251233;2.0534312248897204;2.884967883036999;4.413163010200803;3.407752905965066;4.779416217818452;3.9514404437062876;4.273778502141256;2.830223439423802;2.489002034205277;2.4185641461412155;3.1127198643055443;3.511973911146731;4.818957425078215;3.756850962336856;4.32954375635553;3.9179457083124025;4.063567351315617;3.192003714360385;3.1730900777591176;4.8244174745834565;4.395686607566633
center_err;Cd 22.1 keV;0.7452537131438264;0.6908653333385919;0.5843061994664238;0.6361465694974415;0.7376531166642681;0.6909417373366756;0.5826205676730146;0.49607816745085237;0.671513015495592;0.6732074146732956;0.8314003417518253;0.5778106919087077;0.5213078664789399;0.5886295450976217;0.8014286772548342;0.7057065509403422;0.7139175698418698;0.6533120498534204;0.5456168481721855;0.7696828385084005;0.7795933977992444;0.5780572007157984;0.6376058809817117;0.7403152071432084;0.7159472068399558;0.5311985581310952
center_err;Cd 24.9 keV;1.4714805510944737;1.8545054247047823;1.8909641098986865;1.606428368760023;1.9581657668127155;1.6152347766307429;1.7345141930658623;1.795302100784835;1.9130438034432236;2.0415328283322967;1.9224270121485492;1.869914051970278;1.277434287859268;1.5693407739302854;1.3412176455139693;1.7769871040874945;1.188618478142661;1.5248359525051813;1.5960944982014444;1.6612179549281492;1.712977733680047;1.378263042345249;1.554244103359378;1.4121821843124196;1.9867543201525928;1.6385062767547462
fwhm;Fe 5.9 keV;101.54927395437402;106.31948581608403;101.8551735406897;86.67861186129691;104.15193322902734;110.61669557551454;100.03123235526014;123.99157083253299;126.61693808090445;135.75259761111332;119.57865622500822;123.40241881950114;87.33837950756387;91.76465892866122;106.31250455050673;96.38435766737508;124.16872864250705;134.86838124836663;122.86849581588568;162.07342513801086;105.54283196628859;118.74714613933378;104.15441546263247;101.19110394245962;137.99987669088915;117.8594892811113
fwhm;Cd 22.1 keV;98.13025617709735;91.0547612506232;90.54367159605195;93.8312398450206;94.55381125748805;112.74003595043318;96.21827599674815;86.99930867767881;99.10997139656384;90.09112451532354;99.02692322170839;93.34620129351077;94.74852710643498;94.03938583819186;104.35076500534214;95.49420686324183;102.80078804323325;88.28771923753412;94.15228564785887;104.42168979705667;90.1791832140423;85.48020180689568;97.46944530471856;94.76577795938326;100.27460080798969;93.6549821495622
fwhm;Cd 24.9 keV;107.29947787279383;102.64291489935076;102.99855765136508;101.2818895813099;105.33172454679807;125.22574252828679;102.19749490182869;90.14951439874719;104.4180116356648;105.55681951896722;112.10037336524586;101.18319347166324;100.3589301931529;92.1732898924986;109.69853730487186;102.21440977975726;115.04298784160748;113.45176397584441;107.07073029245453;121.32216379762426;99.12941986916178;96.14581530726103;101.64855244536426;110.3861241112006;104.04770522731715;103.74067623417055
